# **************************************************************************************
# ThinkEngine Networks 2002
# **************************************************************************************
# Date|Time|Gender|Dialect|Phonetype|File Name|Call NO|Utt. NO|Start Time|End Time|Ortho
# ----+----+------+-------+---------+---------+-------+-------+----------+--------+-----
01.18.2002|11.36.46|female|native|speakerphone|00189|000|WUWII00189_000.ulaw|0.378|.931|Jennifer Hart
01.18.2002|11.36.57|female|native|speakerphone|00189|001|WUWII00189_001.ulaw|0.438|0.995|Operator
01.18.2002|11.37.04|female|native|speakerphone|00189|002|WUWII00189_002.ulaw|0.596|01.264|ThinkEngine
01.18.2002|11.37.10|female|native|speakerphone|00189|003|WUWII00189_003.ulaw|0.283|0.726|Onword
01.18.2002|11.37.16|female|native|speakerphone|00189|004|WUWII00189_004.ulaw|0.196|0.840|Wildfire
01.18.2002|11.37.22|female|native|speakerphone|00189|005|WUWII00189_005.ulaw|0.309|0.796|Voyager
01.18.2002|11.37.41|female|native|speakerphone|00189|006|WUWII00189_006.ulaw|4.246|04.790|Ideally a brief silence of what about ((half to be)) second Operator
01.18.2002|11.37.52|female|native|speakerphone|00189|007|WUWII00189_007.ulaw|4.246|4.856|If for any reason you had difficulties in accomplishing this task ThinkEngine
01.18.2002|11.38.04|female|native|speakerphone|00189|008|WUWII00189_008.ulaw|5.204|05.664|Please say any free phrase utterance as naturally as you can Onword
01.18.2002|11.38.14|female|native|speakerphone|00189|009|WUWII00189_009.ulaw|3.413|4.066|Please start speaking only after you hear the beep Wildfire
01.18.2002|11.38.24|female|native|speakerphone|00189|010|WUWII00189_010.ulaw|3.188|03.799|Please do not barge in speak only after the beep Voyager
01.18.2002|11.39.10|female|native|landlinephone|00190|000|WUWII00190_000.ulaw|0.521|01.104|Jennifer Hart
01.18.2002|11.39.21|female|native|landlinephone|00190|001|WUWII00190_001.ulaw|0.129|0.685|Operator
01.18.2002|11.39.27|female|native|landlinephone|00190|002|WUWII00190_002.ulaw|0.196|0.799|ThinkEngine
01.18.2002|11.39.33|female|native|landlinephone|00190|003|WUWII00190_003.ulaw|0.368|0.820|Onword
01.18.2002|11.39.39|female|native|landlinephone|00190|004|WUWII00190_004.ulaw|0.507|01.159|Wildfire
01.18.2002|11.39.45|female|native|landlinephone|00190|005|WUWII00190_005.ulaw|0.411|0.979|Voyager
01.18.2002|11.40.03|female|native|landlinephone|00190|006|WUWII00190_006.ulaw|3.570|04.15|{lip smack} Hi ^John how are you wait a *sec I Operator
01.18.2002|11.40.14|female|native|landlinephone|00190|007|WUWII00190_007.ulaw|3.526|04.149|You will then be asked to repeat a prompted wake-up word ThinkEngine
01.18.2002|11.40.24|female|native|landlinephone|00190|008|WUWII00190_008.ulaw|3.557|04.088|Note speak only after beep  Onword
01.18.2002|11.40.34|female|native|landlinephone|00190|009|WUWII00190_009.ulaw|3.124|03.697|-Are you calling from  landline speaker line or cell phone Wildfire
01.18.2002|11.40.48|female|native|landlinephone|00190|010|WUWII00190_010.ulaw|5.686|6.220|For the open question respond please feel free to be creative as you can with your answer Voyager {cleared throat}
01.18.2002|11.45.29|female|native|landlinephone|00191|000|WUWII00191_000.ulaw|0.574|1.175|Jennifer Hart
01.18.2002|11.45.40|female|native|landlinephone|00191|001|WUWII00191_001.ulaw|0.270|0.875|Operator
01.18.2002|11.45.46|female|native|landlinephone|00191|002|WUWII00191_002.ulaw|0.271|0.871|ThinkEngine
01.18.2002|11.45.52|female|native|landlinephone|00191|003|WUWII00191_003.ulaw|0.229|0.716|Onword
01.18.2002|11.45.59|female|native|landlinephone|00191|004|WUWII00191_004.ulaw|0.418|01.099|Wildfire
01.18.2002|11.46.05|female|native|landlinephone|00191|005|WUWII00191_005.ulaw|0.300|0.735|Voyager
01.18.2002|11.46.23|female|native|landlinephone|00191|006|WUWII00191_006.ulaw|3.618|4.168|Ideally a brief silence about a half a second {breath} Operator
01.18.2002|11.46.37|female|native|landlinephone|00191|007|WUWII00191_007.ulaw|7.288|7.976|If for any reason you had difficulties in accomplishing this task please +con continue to respond to the next item ThinkEngine
01.18.2002|11.46.48|female|native|landlinephone|00191|008|WUWII00191_008.ulaw|4.413|4.902| {lip smack} If for any reason you had difficulties in accomplishing this task Onword
01.18.2002|11.47.01|female|native|landlinephone|00191|009|WUWII00191_009.ulaw|5.519|06.144|For the open question respond please feel free to be as creative as you can with your answer Wildfire
01.18.2002|11.47.11|female|native|landlinephone|00191|010|WUWII00191_010.ulaw|3.551|04.264|Please start speaking only after you hear the beep Voyager
01.18.2002|11.49.47|female|native|landlinephone|00192|000|WUWII00192_000.ulaw|0.500|1.057|{lip smack} Jennifer Hart {breath}
01.18.2002|11.49.58|female|native|landlinephone|00192|001|WUWII00192_001.ulaw|0.476|01.019|Operator
01.18.2002|11.50.04|female|native|landlinephone|00192|002|WUWII00192_002.ulaw|0.261|0.801|ThinkEngine
01.18.2002|11.50.10|female|native|landlinephone|00192|003|WUWII00192_003.ulaw|0.542|0.906|[click] Onword [click]
01.18.2002|11.50.16|female|native|landlinephone|00192|004|WUWII00192_004.ulaw|0.376|01.007|Wildfire
01.18.2002|11.50.22|female|native|landlinephone|00192|005|WUWII00192_005.ulaw|0.372|0.813|Voyager
01.18.2002|11.50.43|female|native|landlinephone|00192|006|WUWII00192_006.ulaw|5.906|6.456|The case study throughout the textbook a fictitious company called ^Medialoft Operator
01.18.2002|11.50.54|female|native|landlinephone|00192|007|WUWII00192_007.ulaw|5.158|5.807|Students can also enhance their skills by completing the ^Webworks exercises ThinkEngine
01.18.2002|11.51.08|female|native|landlinephone|00192|008|WUWII00192_008.ulaw|6.530|6.953|Each unit concludes with concepts concepts review that test students on what they learned in the unit Onword
01.18.2002|11.51.19|female|native|landlinephone|00192|009|WUWII00192_009.ulaw|4.966|5.594| Wildfire
01.18.2002|11.51.30|female|native|landlinephone|00192|010|WUWII00192_010.ulaw|3.931|4.399|Every lesson features large size full colors Voyager
01.18.2002|11.52.22|female|native|speakerphone|00193|000|WUWII00193_000.ulaw|0.451|0.931|Jennifer Hart
01.18.2002|11.52.32|female|native|speakerphone|00193|001|WUWII00193_001.ulaw|0.201|0.737|Operator
01.18.2002|11.52.38|female|native|speakerphone|00193|002|WUWII00193_002.ulaw|0.376|0.969|ThinkEngine [talking]
01.18.2002|11.52.45|female|native|speakerphone|00193|003|WUWII00193_003.ulaw|0.547|.971|Onword
01.18.2002|11.52.51|female|native|speakerphone|00193|004|WUWII00193_004.ulaw|0.459|1.054|[noise] Wildfire
01.18.2002|11.52.57|female|native|speakerphone|00193|005|WUWII00193_005.ulaw|0.588|1.014|Voyager [noise]
01.18.2002|11.53.14|female|native|speakerphone|00193|006|WUWII00193_006.ulaw|0.00|0.00|[buzzing/] Students can infer to easily use this information while working [/buzzing]
01.18.2002|11.53.33|female|native|speakerphone|00193|007|WUWII00193_007.ulaw|2.860|3.536|Finally you will be asked to use the prompted word ThinkEngine
01.18.2002|11.53.42|female|native|speakerphone|00193|008|WUWII00193_008.ulaw|0.00|0.00| -ly a brief silence of about a half a second should be preceding each wake up word 
01.18.2002|11.53.52|female|native|speakerphone|00193|009|WUWII00193_009.ulaw|3.333|3.936|Please start speaking only after you hear the beep Wildfire
01.18.2002|11.53.59|female|native|speakerphone|00193|010|WUWII00193_010.ulaw|0.00|0.00|You will be then asked to repeat a prompted wake up-  
01.18.2002|11.55.26|female|native|landlinephone|00194|000|WUWII00194_000.ulaw|0.486|01.016|[click]Jennifer Hart
01.18.2002|11.55.37|female|native|landlinephone|00194|001|WUWII00194_001.ulaw|0.508|01.019|Operator
01.18.2002|11.55.43|female|native|landlinephone|00194|002|WUWII00194_002.ulaw|0.590|01.156|[fuzzy noise]ThinkEngine
01.18.2002|11.55.49|female|native|landlinephone|00194|003|WUWII00194_003.ulaw|0.414|0.834|{lip smack}Onword
01.18.2002|11.55.56|female|native|landlinephone|00194|004|WUWII00194_004.ulaw|0.325|0.931|Wildfire
01.18.2002|11.56.02|female|native|landlinephone|00194|005|WUWII00194_005.ulaw|0.545|0.974|Voyager
01.18.2002|11.56.20|female|native|landlinephone|00194|006|WUWII00194_006.ulaw|3.449|03.972|Click the spelling button on the standard tool bar Operator
01.18.2002|11.56.32|female|native|landlinephone|00194|007|WUWII00194_007.ulaw|5.267|05.873|You may think your worksheet is complete but if you haven't checked ThinkEngine
01.18.2002|11.56.44|female|native|landlinephone|00194|008|WUWII00194_008.ulaw|0.5334|05.764| ((Filling)) in the dialog box opens as shown in ~C twenty Onword [talking]
01.18.2002|11.56.56|female|native|landlinephone|00194|009|WUWII00194_009.ulaw|5.084|05.677|Save your work then preview and print the worksheet Wildfire
01.18.2002|11.57.10|female|native|landlinephone|00194|010|WUWII00194_010.ulaw|6.074|06.813|Click the file on the menu bar then click exit to close the workbook and exit ^Excel Voyager
01.18.2002|13.10.48|female|native|landlinephone|00195|000|WUWII00195_000.ulaw|0.547|01.120|Jennifer Hart
01.18.2002|13.10.59|female|native|landlinephone|00195|001|WUWII00195_001.ulaw|0.348|0.832|Operator
01.18.2002|13.11.05|female|native|landlinephone|00195|002|WUWII00195_002.ulaw|0.348|0.809|ThinkEngine [background voices]
01.18.2002|13.11.11|female|native|landlinephone|00195|003|WUWII00195_003.ulaw|0.379|0.794|Onword
01.18.2002|13.11.17|female|native|landlinephone|00195|004|WUWII00195_004.ulaw|0.582|01.162|Wildfire
01.18.2002|13.11.24|female|native|landlinephone|00195|005|WUWII00195_005.ulaw|0.412|0.825|Voyager
01.18.2002|13.11.41|female|native|landlinephone|00195|006|WUWII00195_006.ulaw|3.116|3.628|Make sure the printer is on and contains paper Operator
01.18.2002|13.11.52|female|native|landlinephone|00195|007|WUWII00195_007.ulaw|4.653|5.373|If a file is sent to print and the printer is off an error message appears ThinkEngine
01.18.2002|13.12.04|female|native|landlinephone|00195|008|WUWII00195_008.ulaw|4.973|5.446|The print dialog opens as shown in figure ~A fourteen Onword
01.18.2002|13.12.11|female|native|landlinephone|00195|009|WUWII00195_009.ulaw|0.00|0.00|When a worksheet is completed you may want to print it 
01.18.2002|13.12.30|female|native|landlinephone|00195|010|WUWII00195_010.ulaw|3.285|03.894|When a worksheet is completed you may want to print it Voyager
01.18.2002|13.19.32|female|native|landlinephone|00196|000|WUWII00196_000.ulaw|0.430|0.957|Jennifer Hart
01.18.2002|13.19.43|female|native|landlinephone|00196|001|WUWII00196_001.ulaw|0.295|0.822|Operator
01.18.2002|13.19.49|female|native|landlinephone|00196|002|WUWII00196_002.ulaw|0.472|01.050|ThinkEngine
01.18.2002|13.19.55|female|native|landlinephone|00196|003|WUWII00196_003.ulaw|0.346|0.765|Onword
01.18.2002|13.20.01|female|native|landlinephone|00196|004|WUWII00196_004.ulaw|0.358|0.936|Wildfire
01.18.2002|13.20.07|female|native|landlinephone|00196|005|WUWII00196_005.ulaw|0.388|0.863|Voyager
01.18.2002|13.20.26|female|native|landlinephone|00196|006|WUWII00196_006.ulaw|4.167|04.686|All the entries in the list should be read Operator
01.18.2002|13.20.38|female|native|landlinephone|00196|007|WUWII00196_007.ulaw|5.456|06.222|All the entries in the list should be read said from at least three call environments ThinkEngine
01.18.2002|13.20.48|female|native|landlinephone|00196|008|WUWII00196_008.ulaw|3.236|03.720|Finally you will be asked to use the prompted word Onword
01.18.2002|13.21.01|female|native|landlinephone|00196|009|WUWII00196_009.ulaw|5.781|06.309|Finally you will be asked to use the prompted word same as above in the free spoken sentence Wildfire
01.18.2002|13.21.14|female|native|landlinephone|00196|010|WUWII00196_010.ulaw|5.757|06.369|For the open question respond please feel free to be as creative as you can with your answer Voyager
01.18.2002|13.23.14|female|native|landlinephone|00197|000|WUWII00197_000.ulaw|0.411|01.276|Pracilla Flynn
01.18.2002|13.23.25|female|native|landlinephone|00197|001|WUWII00197_001.ulaw|0.335|0.933|{lip smack} Operator
01.18.2002|13.23.31|female|native|landlinephone|00197|002|WUWII00197_002.ulaw|0.300|01.027|ThinkEngine
01.18.2002|13.23.37|female|native|landlinephone|00197|003|WUWII00197_003.ulaw|0.525|01.260|{breath} Onword
01.18.2002|13.23.44|female|native|landlinephone|00197|004|WUWII00197_004.ulaw|0.510|01.485|{lip smack} Wildfire
01.18.2002|13.23.51|female|native|landlinephone|00197|005|WUWII00197_005.ulaw|0.553|01.177|Voyager
01.18.2002|13.24.08|female|native|landlinephone|00197|006|WUWII00197_006.ulaw|1.776|2.457|I'd like a Operator please
01.18.2002|13.24.17|female|native|landlinephone|00197|007|WUWII00197_007.ulaw|2.983|03.604|{inhale} I am a sales person for ThinkEngine
01.18.2002|13.24.26|female|native|landlinephone|00197|008|WUWII00197_008.ulaw|1.820|02.455|I like the Onword
01.18.2002|13.24.35|female|native|landlinephone|00197|009|WUWII00197_009.ulaw|2.274|02.990|I have never been in a Wildfire
01.18.2002|13.24.47|female|native|landlinephone|00197|010|WUWII00197_010.ulaw|3.923|04.473|I was once was on a ship called the Voyager
01.18.2002|13.25.46|female|native|speakerphone|00198|000|WUWII00198_000.ulaw|0.432|01.223|{breath} Pracilla Flynn
01.18.2002|13.25.57|female|native|speakerphone|00198|001|WUWII00198_001.ulaw|0.432|1.070|Operator
01.18.2002|13.26.03|female|native|speakerphone|00198|002|WUWII00198_002.ulaw|0.501|1.171|ThinkEngine [noise]
01.18.2002|13.26.10|female|native|speakerphone|00198|003|WUWII00198_003.ulaw|0.499|1.185|{inhale}[voices]Onword
01.18.2002|13.26.16|female|native|speakerphone|00198|004|WUWII00198_004.ulaw|0.528|1.299|{breath} [voice/] Wildfire [/voice]
01.18.2002|13.26.23|female|native|speakerphone|00198|005|WUWII00198_005.ulaw|0.415|1.078|Voyager
01.18.2002|13.26.40|female|native|speakerphone|00198|006|WUWII00198_006.ulaw|2.042|2.625| I'd like to speak to a Operator please
01.18.2002|13.26.50|female|native|speakerphone|00198|007|WUWII00198_007.ulaw|1.679|2.300| I think ThinkEngine_ is a wonderful company
01.18.2002|13.27.00|female|native|speakerphone|00198|008|WUWII00198_008.ulaw|2.503|03.089|I can't think of anything to say Onword
01.18.2002|13.27.10|female|native|speakerphone|00198|009|WUWII00198_009.ulaw|2.500|3.365|I like a perfume called [laughing/] Wildfire [/talking]
01.18.2002|13.27.21|female|native|speakerphone|00198|010|WUWII00198_010.ulaw|3.292|03.923|I once was on a ship called the  _Voyager
01.18.2002|17.17.12|male|nonNative|cellphone|00199|000|WUWII00199_000.ulaw|0.607|01.503|Sudip Mallik
01.18.2002|17.17.24|male|nonNative|cellphone|00199|001|WUWII00199_001.ulaw|0.270|0.880|Operator
01.18.2002|17.17.30|male|nonNative|cellphone|00199|002|WUWII00199_002.ulaw|0.370|.968|[voice/] ThinkEngine [/voice]
01.18.2002|17.17.37|male|nonNative|cellphone|00199|003|WUWII00199_003.ulaw|0.424|01.125|Onword
01.18.2002|17.17.43|male|nonNative|cellphone|00199|004|WUWII00199_004.ulaw|0.308|.989|Wildfire
01.18.2002|17.17.49|male|nonNative|cellphone|00199|005|WUWII00199_005.ulaw|0.465|01.062|Voyager
01.18.2002|17.18.09|male|nonNative|cellphone|00199|006|WUWII00199_006.ulaw|3.535|04.156|All calls in our office are not routed through Operator
01.18.2002|17.18.20|male|nonNative|cellphone|00199|007|WUWII00199_007.ulaw|3.541|4.235|For the last eight months I have been working for a company known as ThinkEngine [voices]
01.18.2002|17.18.29|male|nonNative|cellphone|00199|008|WUWII00199_008.ulaw|2.821|03.467|[voices/] This application is made for [/voices] Onword
01.18.2002|17.18.39|male|nonNative|cellphone|00199|009|WUWII00199_009.ulaw|2.745|03.394| I'd prefer a split fire than  Wildfire
01.18.2002|17.18.51|male|nonNative|cellphone|00199|010|WUWII00199_010.ulaw|4.535|5.021| The latest new and speech development application is Voyager [voices]
01.18.2002|17.19.57|female|native|landlinephone|00200|000|WUWII00200_000.ulaw|0.582|1.283|Sudip Mallik [voice]
01.18.2002|17.20.08|female|native|landlinephone|00200|001|WUWII00200_001.ulaw|0.152|0.806|Operator [voices]
01.18.2002|17.20.14|female|native|landlinephone|00200|002|WUWII00200_002.ulaw|0.247|0.840|ThinkEngine
01.18.2002|17.20.20|female|native|landlinephone|00200|003|WUWII00200_003.ulaw|0.215|0.721|Onword
01.18.2002|17.20.26|female|native|landlinephone|00200|004|WUWII00200_004.ulaw|0.444|1.113|Wildfire [voices]
01.18.2002|17.20.32|female|native|landlinephone|00200|005|WUWII00200_005.ulaw|0.196|0.653|Voyager
01.19.2002|15.56.10|male|nonNative|landlinephone|00201|000|WUWII00201_000.ulaw|0.401|1.287|Ragib Dupna
01.19.2002|15.56.21|male|nonNative|landlinephone|00201|001|WUWII00201_001.ulaw|0.171|0.825|Operator
01.19.2002|15.56.27|male|nonNative|landlinephone|00201|002|WUWII00201_002.ulaw|0.293|0.890|ThinkEngine
01.19.2002|15.56.34|male|nonNative|landlinephone|00201|003|WUWII00201_003.ulaw|0.192|0.827|Onword
01.19.2002|15.56.40|male|nonNative|landlinephone|00201|004|WUWII00201_004.ulaw|0.240|1.038|Wildfire
01.19.2002|15.56.46|male|nonNative|landlinephone|00201|005|WUWII00201_005.ulaw|0.249|0.840|Voyager
01.19.2002|15.57.04|male|nonNative|landlinephone|00201|006|WUWII00201_006.ulaw|3.051|3.709|This is a test I am doing over the weekend Operator
01.19.2002|15.57.14|male|nonNative|landlinephone|00201|007|WUWII00201_007.ulaw|2.132|2.726|%Uh this is a great place to work ThinkEngine
01.19.2002|15.57.23|male|nonNative|landlinephone|00201|008|WUWII00201_008.ulaw|2.172|2.655|%Uh testing testing testing Onword
01.19.2002|15.57.33|male|nonNative|landlinephone|00201|009|WUWII00201_009.ulaw|2.042|2.664|%Uh this is a test this is a test Wildfire
01.19.2002|15.57.43|male|nonNative|landlinephone|00201|010|WUWII00201_010.ulaw|2.990|3.437|((Going to)) the space space space space Voyager
01.21.2002|09.47.26|male|native|landlinephone|00202|000|WUWII00202_000.ulaw|0.393|01.548|Yumong Jain
01.21.2002|09.47.37|male|native|landlinephone|00202|001|WUWII00202_001.ulaw|0.486|01.024|Operator
01.21.2002|09.47.43|male|native|landlinephone|00202|002|WUWII00202_002.ulaw|0.320|0.971|ThinkEngine
01.21.2002|09.47.50|male|native|landlinephone|00202|003|WUWII00202_003.ulaw|0.451|01.057|Onword
01.21.2002|09.47.56|male|native|landlinephone|00202|004|WUWII00202_004.ulaw|0.527|01.253|Wildfire
01.21.2002|09.48.03|male|native|landlinephone|00202|005|WUWII00202_005.ulaw|0.494|01.070|Voyager
01.21.2002|09.48.18|male|native|landlinephone|00202|006|WUWII00202_006.ulaw|0.534|01.015|Operator
01.21.2002|09.48.25|male|native|landlinephone|00202|007|WUWII00202_007.ulaw|0.257|0.880|ThinkEngine
01.21.2002|09.48.32|male|native|landlinephone|00202|008|WUWII00202_008.ulaw|0.168|0.637|Onword [click]
01.21.2002|09.48.47|male|native|landlinephone|00202|009|WUWII00202_009.ulaw|0.413|01.068|Wildfire [click, breath]
01.21.2002|09.48.54|male|native|landlinephone|00202|010|WUWII00202_010.ulaw|0.357|0.951|Voyager
01.21.2002|10.00.15|female|native|landlinephone|00203|000|WUWII00203_000.ulaw|0.400|0.954|Jennifer Hart	
01.21.2002|10.00.26|female|native|landlinephone|00203|001|WUWII00203_001.ulaw|0.277|0.810|Operator {breath}
01.21.2002|10.00.32|female|native|landlinephone|00203|002|WUWII00203_002.ulaw|0.374|0.897|ThinkEngine
01.21.2002|10.00.38|female|native|landlinephone|00203|003|WUWII00203_003.ulaw|0.448|.987|Onword
01.21.2002|10.00.45|female|native|landlinephone|00203|004|WUWII00203_004.ulaw|0.300|.875|Wildfire
01.21.2002|10.00.51|female|native|landlinephone|00203|005|WUWII00203_005.ulaw|0.413|0.865|Voyager
